campaign_record_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed,subscription_flag,default_flag,housing_loan_flag,personal_loan_flag,previously_contacted,days_since_previous_contact,age_group,age_group_order,balance_band,balance_band_order,negative_balance_flag,campaign_contact_band,campaign_contact_band_order,contact_duration_minutes,previous_campaign_status,previous_campaign_success_flag,loan_profile,active_loan_count,contact_known_flag,contact_month_num,contact_quarter
35736,23,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,6,5,350,2,failure,no,0,0,1,0,1,350.0,18-29,1,"0-1,000",2,0,4-5 contacts,3,0.1,Previous failure,0,Housing loan only,1,1,5,Q2
35737,32,blue-collar,single,primary,no,1918,yes,no,cellular,8,may,318,1,172,1,failure,no,0,0,1,0,1,172.0,30-39,2,"1,001-5,000",3,0,1 contact,1,5.3,Previous failure,0,Housing loan only,1,1,5,Q2
35738,27,self-employed,single,secondary,no,23,yes,no,cellular,8,may,291,1,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,1 contact,1,4.85,No previous contact,0,Housing loan only,1,1,5,Q2
35739,46,blue-collar,married,unknown,no,842,yes,no,telephone,8,may,833,1,-1,0,unknown,yes,1,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,13.88,No previous contact,0,Housing loan only,1,1,5,Q2
35740,56,retired,married,secondary,no,2330,no,no,cellular,8,may,209,1,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,3.48,No previous contact,0,No loans,0,1,5,Q2
35741,36,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,113,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,1.88,No previous contact,0,Housing loan only,1,1,5,Q2
35742,43,management,married,tertiary,no,489,yes,no,cellular,8,may,130,1,172,2,other,no,0,0,1,0,1,172.0,40-49,3,"0-1,000",2,0,1 contact,1,2.17,Previous other,0,Housing loan only,1,1,5,Q2
35743,53,admin.,married,primary,no,0,yes,no,cellular,8,may,86,1,298,3,failure,no,0,0,1,0,1,298.0,50-59,4,"0-1,000",2,0,1 contact,1,1.43,Previous failure,0,Housing loan only,1,1,5,Q2
35744,40,management,married,secondary,no,408,yes,no,cellular,8,may,80,1,322,4,failure,no,0,0,1,0,1,322.0,40-49,3,"0-1,000",2,0,1 contact,1,1.33,Previous failure,0,Housing loan only,1,1,5,Q2
35745,38,admin.,divorced,secondary,no,859,yes,yes,cellular,8,may,52,1,302,4,failure,no,0,0,1,1,1,302.0,30-39,2,"0-1,000",2,0,1 contact,1,0.87,Previous failure,0,Housing + personal loans,2,1,5,Q2
35746,36,services,married,secondary,no,0,yes,no,cellular,8,may,346,1,368,1,failure,no,0,0,1,0,1,368.0,30-39,2,"0-1,000",2,0,1 contact,1,5.77,Previous failure,0,Housing loan only,1,1,5,Q2
35747,49,management,married,tertiary,no,1311,yes,no,cellular,8,may,813,1,-1,0,unknown,yes,1,0,1,0,0,,40-49,3,"1,001-5,000",3,0,1 contact,1,13.55,No previous contact,0,Housing loan only,1,1,5,Q2
35748,32,admin.,married,secondary,no,-4,no,no,cellular,8,may,47,5,-1,0,unknown,no,0,0,0,0,0,,30-39,2,Negative,1,1,4-5 contacts,3,0.78,No previous contact,0,No loans,0,1,5,Q2
35749,48,management,married,unknown,no,0,yes,no,cellular,8,may,612,1,344,1,other,no,0,0,1,0,1,344.0,40-49,3,"0-1,000",2,0,1 contact,1,10.2,Previous other,0,Housing loan only,1,1,5,Q2
35750,56,blue-collar,married,primary,no,-116,yes,no,cellular,8,may,1014,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,Negative,1,1,2-3 contacts,2,16.9,No previous contact,0,Housing loan only,1,1,5,Q2
35751,47,blue-collar,married,secondary,no,265,yes,no,cellular,8,may,144,2,368,1,failure,no,0,0,1,0,1,368.0,40-49,3,"0-1,000",2,0,2-3 contacts,2,2.4,Previous failure,0,Housing loan only,1,1,5,Q2
35752,51,management,divorced,secondary,no,-35,yes,no,cellular,8,may,498,1,263,5,failure,no,0,0,1,0,1,263.0,50-59,4,Negative,1,1,1 contact,1,8.3,Previous failure,0,Housing loan only,1,1,5,Q2
35753,40,management,married,tertiary,no,0,yes,no,cellular,8,may,232,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,3.87,No previous contact,0,Housing loan only,1,1,5,Q2
35754,50,blue-collar,divorced,secondary,no,-441,yes,no,cellular,8,may,203,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,Negative,1,1,2-3 contacts,2,3.38,No previous contact,0,Housing loan only,1,1,5,Q2
35755,37,technician,divorced,secondary,no,262,yes,no,cellular,8,may,268,1,281,4,other,no,0,0,1,0,1,281.0,30-39,2,"0-1,000",2,0,1 contact,1,4.47,Previous other,0,Housing loan only,1,1,5,Q2
35756,39,blue-collar,married,secondary,no,860,yes,no,cellular,8,may,312,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,5.2,No previous contact,0,Housing loan only,1,1,5,Q2
35757,44,technician,married,secondary,no,227,yes,yes,cellular,8,may,364,1,262,2,failure,no,0,0,1,1,1,262.0,40-49,3,"0-1,000",2,0,1 contact,1,6.07,Previous failure,0,Housing + personal loans,2,1,5,Q2
35758,48,services,divorced,secondary,no,62,yes,no,cellular,8,may,561,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,9.35,No previous contact,0,Housing loan only,1,1,5,Q2
35759,33,management,divorced,tertiary,no,0,yes,no,cellular,8,may,212,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,3.53,No previous contact,0,Housing loan only,1,1,5,Q2
35760,48,admin.,married,secondary,no,1131,no,yes,cellular,8,may,49,1,-1,0,unknown,no,0,0,0,1,0,,40-49,3,"1,001-5,000",3,0,1 contact,1,0.82,No previous contact,0,Personal loan only,1,1,5,Q2
35761,35,management,single,tertiary,no,642,no,no,cellular,8,may,278,1,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,4.63,No previous contact,0,No loans,0,1,5,Q2
35762,31,management,single,secondary,no,1090,yes,no,cellular,8,may,50,1,303,1,failure,no,0,0,1,0,1,303.0,30-39,2,"1,001-5,000",3,0,1 contact,1,0.83,Previous failure,0,Housing loan only,1,1,5,Q2
35763,53,technician,married,unknown,no,253,yes,no,cellular,8,may,763,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,12.72,No previous contact,0,Housing loan only,1,1,5,Q2
35764,51,blue-collar,divorced,secondary,no,203,yes,no,cellular,8,may,134,1,170,5,failure,no,0,0,1,0,1,170.0,50-59,4,"0-1,000",2,0,1 contact,1,2.23,Previous failure,0,Housing loan only,1,1,5,Q2
35765,45,services,married,secondary,no,972,yes,no,cellular,8,may,343,1,282,3,failure,no,0,0,1,0,1,282.0,40-49,3,"0-1,000",2,0,1 contact,1,5.72,Previous failure,0,Housing loan only,1,1,5,Q2
35766,43,services,married,secondary,no,177,yes,no,cellular,8,may,120,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,2.0,No previous contact,0,Housing loan only,1,1,5,Q2
35767,38,admin.,divorced,secondary,no,258,yes,no,cellular,8,may,191,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,3.18,No previous contact,0,Housing loan only,1,1,5,Q2
35768,41,retired,single,primary,no,0,no,no,cellular,8,may,239,1,368,2,failure,no,0,0,0,0,1,368.0,40-49,3,"0-1,000",2,0,1 contact,1,3.98,Previous failure,0,No loans,0,1,5,Q2
35769,29,technician,single,secondary,no,156,yes,no,cellular,8,may,111,4,347,3,other,no,0,0,1,0,1,347.0,18-29,1,"0-1,000",2,0,4-5 contacts,3,1.85,Previous other,0,Housing loan only,1,1,5,Q2
35770,37,blue-collar,single,secondary,no,180,yes,no,cellular,8,may,114,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.9,No previous contact,0,Housing loan only,1,1,5,Q2
35771,50,technician,married,unknown,no,-287,yes,no,cellular,8,may,92,1,347,1,failure,no,0,0,1,0,1,347.0,50-59,4,Negative,1,1,1 contact,1,1.53,Previous failure,0,Housing loan only,1,1,5,Q2
35772,49,services,single,secondary,no,1884,yes,no,cellular,8,may,43,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,1 contact,1,0.72,No previous contact,0,Housing loan only,1,1,5,Q2
35773,42,management,married,tertiary,no,0,yes,no,cellular,8,may,88,1,360,1,failure,no,0,0,1,0,1,360.0,40-49,3,"0-1,000",2,0,1 contact,1,1.47,Previous failure,0,Housing loan only,1,1,5,Q2
35774,52,blue-collar,married,unknown,no,33,no,no,telephone,8,may,301,1,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,5.02,No previous contact,0,No loans,0,1,5,Q2
35775,33,blue-collar,single,secondary,no,1925,yes,no,cellular,8,may,87,2,67,2,failure,no,0,0,1,0,1,67.0,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,1.45,Previous failure,0,Housing loan only,1,1,5,Q2
35776,29,technician,married,secondary,no,1599,yes,no,cellular,8,may,36,1,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"1,001-5,000",3,0,1 contact,1,0.6,No previous contact,0,Housing loan only,1,1,5,Q2
35777,40,self-employed,divorced,tertiary,no,4647,yes,no,telephone,8,may,330,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,5.5,No previous contact,0,Housing loan only,1,1,5,Q2
35778,38,blue-collar,single,secondary,no,238,yes,no,cellular,8,may,86,1,366,2,failure,no,0,0,1,0,1,366.0,30-39,2,"0-1,000",2,0,1 contact,1,1.43,Previous failure,0,Housing loan only,1,1,5,Q2
35779,58,management,married,tertiary,no,541,yes,no,cellular,8,may,98,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,1.63,No previous contact,0,Housing loan only,1,1,5,Q2
35780,36,services,married,secondary,no,138,yes,no,cellular,8,may,39,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,0.65,No previous contact,0,Housing loan only,1,1,5,Q2
35781,32,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,80,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.33,No previous contact,0,Housing loan only,1,1,5,Q2
35782,28,admin.,single,secondary,no,-281,yes,no,cellular,8,may,144,4,340,4,other,no,0,0,1,0,1,340.0,18-29,1,Negative,1,1,4-5 contacts,3,2.4,Previous other,0,Housing loan only,1,1,5,Q2
35783,36,blue-collar,married,secondary,no,0,yes,no,telephone,8,may,91,2,170,2,failure,no,0,0,1,0,1,170.0,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.52,Previous failure,0,Housing loan only,1,1,5,Q2
35784,37,blue-collar,married,secondary,no,3653,yes,no,cellular,8,may,525,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"1,001-5,000",3,0,1 contact,1,8.75,No previous contact,0,Housing loan only,1,1,5,Q2
35785,46,management,married,secondary,no,1098,no,no,cellular,8,may,99,3,343,3,other,no,0,0,0,0,1,343.0,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,1.65,Previous other,0,No loans,0,1,5,Q2
35786,39,blue-collar,married,secondary,no,-196,yes,no,cellular,8,may,127,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,Negative,1,1,2-3 contacts,2,2.12,No previous contact,0,Housing loan only,1,1,5,Q2
35787,32,blue-collar,married,secondary,no,333,yes,no,cellular,8,may,501,2,-1,0,unknown,yes,1,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,8.35,No previous contact,0,Housing loan only,1,1,5,Q2
35788,44,admin.,married,secondary,yes,-204,yes,no,cellular,8,may,105,1,347,2,failure,no,0,1,1,0,1,347.0,40-49,3,Negative,1,1,1 contact,1,1.75,Previous failure,0,Housing loan only,1,1,5,Q2
35789,44,blue-collar,married,secondary,no,1343,yes,yes,cellular,8,may,414,2,287,2,failure,no,0,0,1,1,1,287.0,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,6.9,Previous failure,0,Housing + personal loans,2,1,5,Q2
35790,46,blue-collar,single,secondary,no,-100,yes,no,cellular,8,may,445,2,303,1,failure,no,0,0,1,0,1,303.0,40-49,3,Negative,1,1,2-3 contacts,2,7.42,Previous failure,0,Housing loan only,1,1,5,Q2
35791,37,blue-collar,married,primary,no,403,yes,no,cellular,8,may,318,2,338,1,success,no,0,0,1,0,1,338.0,30-39,2,"0-1,000",2,0,2-3 contacts,2,5.3,Previous success,1,Housing loan only,1,1,5,Q2
35792,29,management,single,tertiary,no,3041,yes,no,cellular,8,may,606,3,-1,0,unknown,yes,1,0,1,0,0,,18-29,1,"1,001-5,000",3,0,2-3 contacts,2,10.1,No previous contact,0,Housing loan only,1,1,5,Q2
35793,28,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,191,3,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,3.18,No previous contact,0,Housing loan only,1,1,5,Q2
35794,39,admin.,married,primary,no,444,yes,no,cellular,8,may,374,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,6.23,No previous contact,0,Housing loan only,1,1,5,Q2
35795,47,technician,married,primary,no,1280,no,no,cellular,8,may,51,1,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"1,001-5,000",3,0,1 contact,1,0.85,No previous contact,0,No loans,0,1,5,Q2
35796,29,blue-collar,single,secondary,no,234,yes,no,cellular,8,may,139,1,345,1,other,no,0,0,1,0,1,345.0,18-29,1,"0-1,000",2,0,1 contact,1,2.32,Previous other,0,Housing loan only,1,1,5,Q2
35797,35,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,237,1,368,1,other,no,0,0,1,0,1,368.0,30-39,2,"0-1,000",2,0,1 contact,1,3.95,Previous other,0,Housing loan only,1,1,5,Q2
35798,33,management,married,tertiary,no,113,yes,no,cellular,8,may,145,2,172,13,other,no,0,0,1,0,1,172.0,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.42,Previous other,0,Housing loan only,1,1,5,Q2
35799,34,technician,divorced,secondary,no,136,yes,no,cellular,8,may,136,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.27,No previous contact,0,Housing loan only,1,1,5,Q2
35800,40,housemaid,single,primary,no,109,yes,no,cellular,8,may,308,1,367,3,failure,no,0,0,1,0,1,367.0,40-49,3,"0-1,000",2,0,1 contact,1,5.13,Previous failure,0,Housing loan only,1,1,5,Q2
35801,37,management,married,tertiary,no,6815,yes,no,cellular,8,may,92,2,172,2,other,no,0,0,1,0,1,172.0,30-39,2,"5,001-10,000",4,0,2-3 contacts,2,1.53,Previous other,0,Housing loan only,1,1,5,Q2
35802,36,management,single,secondary,no,278,no,no,cellular,8,may,1243,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,20.72,No previous contact,0,No loans,0,1,5,Q2
35803,36,services,married,tertiary,no,0,yes,no,cellular,8,may,52,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,0.87,No previous contact,0,Housing loan only,1,1,5,Q2
35804,35,services,married,secondary,no,70,yes,yes,cellular,8,may,197,1,350,4,failure,no,0,0,1,1,1,350.0,30-39,2,"0-1,000",2,0,1 contact,1,3.28,Previous failure,0,Housing + personal loans,2,1,5,Q2
35805,28,student,single,secondary,no,231,yes,no,cellular,8,may,55,1,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,1 contact,1,0.92,No previous contact,0,Housing loan only,1,1,5,Q2
35806,42,management,married,tertiary,no,4,yes,no,cellular,8,may,579,2,295,1,success,yes,1,0,1,0,1,295.0,40-49,3,"0-1,000",2,0,2-3 contacts,2,9.65,Previous success,1,Housing loan only,1,1,5,Q2
35807,41,services,divorced,secondary,no,-170,yes,no,cellular,8,may,125,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,Negative,1,1,1 contact,1,2.08,No previous contact,0,Housing loan only,1,1,5,Q2
35808,49,technician,divorced,secondary,no,95,yes,no,cellular,8,may,90,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,1.5,No previous contact,0,Housing loan only,1,1,5,Q2
35809,43,self-employed,married,secondary,no,0,yes,no,cellular,8,may,131,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,2.18,No previous contact,0,Housing loan only,1,1,5,Q2
35810,41,blue-collar,married,primary,no,0,yes,no,cellular,8,may,171,1,368,1,failure,no,0,0,1,0,1,368.0,40-49,3,"0-1,000",2,0,1 contact,1,2.85,Previous failure,0,Housing loan only,1,1,5,Q2
35811,52,blue-collar,married,secondary,no,372,yes,no,cellular,8,may,478,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,7.97,No previous contact,0,Housing loan only,1,1,5,Q2
35812,47,services,married,secondary,no,759,yes,no,telephone,8,may,75,1,323,2,failure,no,0,0,1,0,1,323.0,40-49,3,"0-1,000",2,0,1 contact,1,1.25,Previous failure,0,Housing loan only,1,1,5,Q2
35813,46,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,120,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,2.0,No previous contact,0,Housing loan only,1,1,5,Q2
35814,37,blue-collar,divorced,secondary,no,638,yes,no,cellular,8,may,326,1,326,2,success,no,0,0,1,0,1,326.0,30-39,2,"0-1,000",2,0,1 contact,1,5.43,Previous success,1,Housing loan only,1,1,5,Q2
35815,47,blue-collar,divorced,primary,no,603,yes,yes,cellular,8,may,1080,1,-1,0,unknown,yes,1,0,1,1,0,,40-49,3,"0-1,000",2,0,1 contact,1,18.0,No previous contact,0,Housing + personal loans,2,1,5,Q2
35816,30,technician,divorced,tertiary,no,33,yes,no,cellular,8,may,87,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.45,No previous contact,0,Housing loan only,1,1,5,Q2
35817,41,entrepreneur,married,tertiary,no,10,yes,no,cellular,8,may,196,2,172,2,other,no,0,0,1,0,1,172.0,40-49,3,"0-1,000",2,0,2-3 contacts,2,3.27,Previous other,0,Housing loan only,1,1,5,Q2
35818,45,technician,married,secondary,no,0,no,no,cellular,8,may,166,1,340,1,failure,no,0,0,0,0,1,340.0,40-49,3,"0-1,000",2,0,1 contact,1,2.77,Previous failure,0,No loans,0,1,5,Q2
35819,52,services,married,secondary,no,774,yes,no,cellular,8,may,159,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,2.65,No previous contact,0,Housing loan only,1,1,5,Q2
35820,37,management,single,tertiary,no,331,yes,no,cellular,8,may,94,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.57,No previous contact,0,Housing loan only,1,1,5,Q2
35821,36,management,married,tertiary,no,0,yes,no,cellular,8,may,308,3,-1,0,unknown,yes,1,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,5.13,No previous contact,0,Housing loan only,1,1,5,Q2
35822,33,admin.,divorced,secondary,no,294,yes,no,cellular,8,may,763,1,-1,0,unknown,yes,1,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,12.72,No previous contact,0,Housing loan only,1,1,5,Q2
35823,43,services,married,primary,no,574,yes,no,cellular,8,may,140,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,2.33,No previous contact,0,Housing loan only,1,1,5,Q2
35824,26,management,single,tertiary,no,962,yes,no,cellular,8,may,132,1,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,1 contact,1,2.2,No previous contact,0,Housing loan only,1,1,5,Q2
35825,42,admin.,married,secondary,no,3279,yes,no,cellular,8,may,261,1,344,1,failure,no,0,0,1,0,1,344.0,40-49,3,"1,001-5,000",3,0,1 contact,1,4.35,Previous failure,0,Housing loan only,1,1,5,Q2
35826,37,technician,married,unknown,no,88,yes,yes,cellular,8,may,66,1,308,2,failure,no,0,0,1,1,1,308.0,30-39,2,"0-1,000",2,0,1 contact,1,1.1,Previous failure,0,Housing + personal loans,2,1,5,Q2
35827,33,admin.,single,tertiary,no,1,yes,no,cellular,8,may,56,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,0.93,No previous contact,0,Housing loan only,1,1,5,Q2
35828,41,technician,divorced,secondary,no,106,yes,yes,cellular,8,may,197,2,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,3.28,No previous contact,0,Housing + personal loans,2,1,5,Q2
35829,37,retired,married,secondary,no,71,no,yes,cellular,8,may,254,1,-1,0,unknown,no,0,0,0,1,0,,30-39,2,"0-1,000",2,0,1 contact,1,4.23,No previous contact,0,Personal loan only,1,1,5,Q2
35830,45,blue-collar,married,secondary,no,247,yes,no,cellular,8,may,157,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,2.62,No previous contact,0,Housing loan only,1,1,5,Q2
35831,41,services,married,secondary,no,1717,yes,no,cellular,8,may,520,2,343,3,other,no,0,0,1,0,1,343.0,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,8.67,Previous other,0,Housing loan only,1,1,5,Q2
35832,32,blue-collar,married,secondary,no,356,yes,no,cellular,8,may,451,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,7.52,No previous contact,0,Housing loan only,1,1,5,Q2
35833,43,technician,married,secondary,no,0,no,yes,cellular,8,may,9,2,172,5,failure,no,0,0,0,1,1,172.0,40-49,3,"0-1,000",2,0,2-3 contacts,2,0.15,Previous failure,0,Personal loan only,1,1,5,Q2
35834,52,blue-collar,married,secondary,no,26,yes,no,cellular,8,may,191,2,368,1,failure,no,0,0,1,0,1,368.0,50-59,4,"0-1,000",2,0,2-3 contacts,2,3.18,Previous failure,0,Housing loan only,1,1,5,Q2
35835,49,services,married,unknown,no,1499,yes,no,cellular,8,may,87,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,1 contact,1,1.45,No previous contact,0,Housing loan only,1,1,5,Q2
35836,50,blue-collar,married,secondary,no,-26,yes,no,cellular,8,may,301,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,Negative,1,1,2-3 contacts,2,5.02,No previous contact,0,Housing loan only,1,1,5,Q2
35837,57,management,married,tertiary,no,830,yes,yes,cellular,8,may,662,1,367,1,success,yes,1,0,1,1,1,367.0,50-59,4,"0-1,000",2,0,1 contact,1,11.03,Previous success,1,Housing + personal loans,2,1,5,Q2
35838,49,blue-collar,married,secondary,no,863,yes,yes,telephone,8,may,101,1,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"0-1,000",2,0,1 contact,1,1.68,No previous contact,0,Housing + personal loans,2,1,5,Q2
35839,34,technician,single,secondary,no,268,yes,no,cellular,8,may,248,1,343,9,failure,no,0,0,1,0,1,343.0,30-39,2,"0-1,000",2,0,1 contact,1,4.13,Previous failure,0,Housing loan only,1,1,5,Q2
35840,46,entrepreneur,married,secondary,no,245,yes,no,cellular,8,may,78,1,359,3,failure,no,0,0,1,0,1,359.0,40-49,3,"0-1,000",2,0,1 contact,1,1.3,Previous failure,0,Housing loan only,1,1,5,Q2
35841,42,blue-collar,married,primary,no,258,yes,no,cellular,8,may,18,1,366,1,failure,no,0,0,1,0,1,366.0,40-49,3,"0-1,000",2,0,1 contact,1,0.3,Previous failure,0,Housing loan only,1,1,5,Q2
35842,53,blue-collar,married,secondary,yes,20,yes,no,cellular,8,may,273,1,-1,0,unknown,no,0,1,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,4.55,No previous contact,0,Housing loan only,1,1,5,Q2
35843,32,blue-collar,married,primary,no,0,yes,yes,cellular,8,may,82,2,361,4,failure,no,0,0,1,1,1,361.0,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.37,Previous failure,0,Housing + personal loans,2,1,5,Q2
35844,50,management,single,tertiary,no,709,yes,no,cellular,8,may,207,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,3.45,No previous contact,0,Housing loan only,1,1,5,Q2
35845,54,retired,divorced,secondary,no,1483,yes,yes,cellular,8,may,53,2,-1,0,unknown,no,0,0,1,1,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,0.88,No previous contact,0,Housing + personal loans,2,1,5,Q2
35846,36,technician,single,tertiary,no,962,yes,no,cellular,8,may,568,1,-1,0,unknown,yes,1,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,9.47,No previous contact,0,Housing loan only,1,1,5,Q2
35847,34,management,single,tertiary,no,90,yes,no,cellular,8,may,67,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.12,No previous contact,0,Housing loan only,1,1,5,Q2
35848,48,services,married,secondary,no,1291,yes,no,cellular,8,may,255,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,4.25,No previous contact,0,Housing loan only,1,1,5,Q2
35849,39,blue-collar,married,secondary,no,576,yes,no,cellular,8,may,212,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,3.53,No previous contact,0,Housing loan only,1,1,5,Q2
35850,46,technician,divorced,secondary,no,0,yes,yes,cellular,8,may,306,1,262,1,other,no,0,0,1,1,1,262.0,40-49,3,"0-1,000",2,0,1 contact,1,5.1,Previous other,0,Housing + personal loans,2,1,5,Q2
35851,43,services,single,secondary,no,66,yes,no,cellular,8,may,198,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,3.3,No previous contact,0,Housing loan only,1,1,5,Q2
35852,40,admin.,single,primary,no,1970,no,no,cellular,8,may,579,1,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"1,001-5,000",3,0,1 contact,1,9.65,No previous contact,0,No loans,0,1,5,Q2
35853,42,management,married,tertiary,no,-1,yes,yes,telephone,8,may,185,1,-1,0,unknown,no,0,0,1,1,0,,40-49,3,Negative,1,1,1 contact,1,3.08,No previous contact,0,Housing + personal loans,2,1,5,Q2
35854,53,services,married,secondary,no,125,yes,no,cellular,8,may,176,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,2.93,No previous contact,0,Housing loan only,1,1,5,Q2
35855,53,technician,single,tertiary,no,185,yes,no,cellular,8,may,1448,2,-1,0,unknown,yes,1,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,24.13,No previous contact,0,Housing loan only,1,1,5,Q2
35856,50,entrepreneur,married,primary,no,300,yes,no,cellular,8,may,99,1,339,2,other,no,0,0,1,0,1,339.0,50-59,4,"0-1,000",2,0,1 contact,1,1.65,Previous other,0,Housing loan only,1,1,5,Q2
35857,40,technician,single,secondary,no,287,yes,no,cellular,8,may,69,1,298,3,failure,no,0,0,1,0,1,298.0,40-49,3,"0-1,000",2,0,1 contact,1,1.15,Previous failure,0,Housing loan only,1,1,5,Q2
